TargetTicker,Ticker,SimilarityScore,DistanceScore,MetricsCoverage,PeerPool,SimilarityBasis,PeerRank,CompanyName,LegalName,Sector,EntityType
NVB,PGB,0.799819583251682,0.2001804167483179,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",4,PGB,PGB,Ngân hàng,BANK
NVB,VBB,0.7968801358677902,0.2031198641322098,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",5,VBB,VBB,Ngân hàng,BANK
NVB,VAB,0.7470401724475799,0.2529598275524201,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, LDR",6,VAB,VAB,Ngân hàng,BANK
NVB,BAB,0.7210423933633809,0.278957606636619,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",7,Bac A Bank,Ngân hàng TMCP Bắc Á,Ngân hàng,BANK
NVB,PCB,0.7152285714285714,0.2847714285714285,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,8,PCB,PCB,Ngân hàng,BANK
NVB,SSB,0.6975921353452217,0.3024078646547782,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",9,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
NVB,OCB,0.6796941668299692,0.3203058331700307,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",10,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
OCB,PCB,0.8580857142857143,0.1419142857142857,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,1,PCB,PCB,Ngân hàng,BANK
OCB,SSB,0.857363800220943,0.1426361997790569,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",2,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
OCB,MSB,0.8384557241700099,0.1615442758299901,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",3,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
OCB,VIB,0.8272341415198557,0.1727658584801442,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",4,VIB,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng,BANK
OCB,EIB,0.8059770916913773,0.1940229083086226,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",5,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
OCB,TPB,0.7995813710099424,0.2004186289900575,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",6,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
OCB,BVB,0.7690447119018546,0.2309552880981453,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",7,BVB,BVB,Ngân hàng,BANK
OCB,VPB,0.7573928716785859,0.242607128321414,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",8,VPBank,Ngân hàng TMCP Việt Nam Thịnh Vượng,Ngân hàng,BANK
OCB,VBB,0.7294688091972042,0.2705311908027957,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CASA",9,VBB,VBB,Ngân hàng,BANK
OCB,STB,0.7262515262515262,0.2737484737484738,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",10,Sacombank,Ngân hàng TMCP Sài Gòn Thương Tín,Ngân hàng,BANK
PCB,EIB,0.8580857142857143,0.1419142857142857,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,1,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
PCB,OCB,0.8580857142857143,0.1419142857142857,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,2,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
PCB,ABB,0.8223714285714285,0.1776285714285714,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,3,ABB,ABB,Ngân hàng,BANK
PCB,SSB,0.8223714285714285,0.1776285714285714,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,4,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
PCB,BAB,0.7866571428571428,0.2133428571428571,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,5,Bac A Bank,Ngân hàng TMCP Bắc Á,Ngân hàng,BANK
PCB,MSB,0.7866571428571428,0.2133428571428571,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,6,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
PCB,NAB,0.7509428571428571,0.2490571428571428,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,7,Nam A Bank,Ngân hàng TMCP Nam Á,Ngân hàng,BANK
PCB,VBB,0.7509428571428571,0.2490571428571428,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,8,VBB,VBB,Ngân hàng,BANK
PCB,NVB,0.7152285714285714,0.2847714285714285,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,9,NVB,NVB,Ngân hàng,BANK
PCB,TPB,0.7152285714285714,0.2847714285714285,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,10,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
PGB,BVB,0.81859410430839,0.18140589569161,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",1,BVB,BVB,Ngân hàng,BANK
PGB,NVB,0.799819583251682,0.2001804167483179,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",2,NVB,NVB,Ngân hàng,BANK
PGB,SGB,0.7995697424268853,0.2004302575731147,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",3,SGB,SGB,Ngân hàng,BANK
PGB,EIB,0.7878481307052736,0.2121518692947264,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",4,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
PGB,VAB,0.763869992441421,0.236130007558579,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",5,VAB,VAB,Ngân hàng,BANK
PGB,VBB,0.7491304461427919,0.2508695538572081,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",6,VBB,VBB,Ngân hàng,BANK
PGB,BAB,0.7375893947322518,0.2624106052677482,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",7,Bac A Bank,Ngân hàng TMCP Bắc Á,Ngân hàng,BANK
PGB,SSB,0.7048316762602476,0.2951683237397524,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",8,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
PGB,ABB,0.6827838827838828,0.3172161172161172,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, CAR, NIM",9,ABB,ABB,Ngân hàng,BANK
PGB,KLB,0.6695738124309553,0.3304261875690447,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, CAR, NPL",10,KienlongBank,Ngân hàng TMCP Kiên Long,Ngân hàng,BANK
SGB,NVB,0.8552118361747991,0.1447881638252008,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",1,NVB,NVB,Ngân hàng,BANK
SGB,BVB,0.8281760567474853,0.1718239432525147,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",2,BVB,BVB,Ngân hàng,BANK
SGB,PGB,0.7995697424268853,0.2004302575731147,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",3,PGB,PGB,Ngân hàng,BANK
SGB,VBB,0.75056750930825,0.2494324906917499,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",4,VBB,VBB,Ngân hàng,BANK
SGB,EIB,0.7407756264899121,0.2592243735100878,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",5,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
SGB,SSB,0.6727367870225012,0.3272632129774988,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",6,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
SGB,VAB,0.669259840688412,0.3307401593115879,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, LDR",7,VAB,VAB,Ngân hàng,BANK
SGB,BAB,0.6429792429792429,0.3570207570207571,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",8,Bac A Bank,Ngân hàng TMCP Bắc Á,Ngân hàng,BANK
SGB,OCB,0.6167567881853595,0.3832432118146404,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",9,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
SGB,KLB,0.6075236932379788,0.3924763067620211,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NPL, CASA",10,KienlongBank,Ngân hàng TMCP Kiên Long,Ngân hàng,BANK
SHB,NAB,0.8329321472178615,0.1670678527821385,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",1,Nam A Bank,Ngân hàng TMCP Nam Á,Ngân hàng,BANK
SHB,HDB,0.8094191522762951,0.1905808477237049,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",2,HDBank,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng,BANK
SHB,TPB,0.7998255712541427,0.2001744287458574,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",3,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
SHB,VIB,0.7796616082330368,0.2203383917669632,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",4,VIB,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng,BANK
SHB,LPB,0.7571370428513285,0.2428629571486714,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",5,LPBank,Ngân hàng TMCP Lộc Phát Việt Nam,Ngân hàng,BANK
SHB,BID,0.7555322983894412,0.2444677016105587,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",6,BIDV,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng,BANK
SHB,SSB,0.7518111518111518,0.2481888481888482,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NPL, CAR",7,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
SHB,ACB,0.7492412349555206,0.2507587650444793,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",8,ACB,Ngân hàng TMCP Á Châu,Ngân hàng,BANK
SHB,MSB,0.7456480027908599,0.2543519972091401,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",9,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
SHB,VCB,0.7340891912320484,0.2659108087679516,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",10,Vietcombank,Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng,BANK
SSB,EIB,0.8746555032269318,0.1253444967730682,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",1,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
SSB,OCB,0.857363800220943,0.1426361997790569,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",2,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
SSB,MSB,0.8459677888249317,0.1540322111750683,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",3,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
SSB,PCB,0.8223714285714285,0.1776285714285714,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,4,PCB,PCB,Ngân hàng,BANK
SSB,TPB,0.8220710506424792,0.1779289493575208,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, CAR, NPL",5,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
SSB,VIB,0.7973021687307402,0.2026978312692598,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",6,VIB,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng,BANK
SSB,VBB,0.7784595989287347,0.2215404010712652,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",7,VBB,VBB,Ngân hàng,BANK
SSB,BAB,0.7542996685853829,0.2457003314146171,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",8,Bac A Bank,Ngân hàng TMCP Bắc Á,Ngân hàng,BANK
SSB,SHB,0.7518111518111518,0.2481888481888482,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NPL, CAR",9,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng,BANK
SSB,BVB,0.7501366358509215,0.2498633641490784,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",10,BVB,BVB,Ngân hàng,BANK
STB,VIB,0.7931972789115646,0.2068027210884354,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",1,VIB,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng,BANK
STB,EIB,0.7414268271411129,0.2585731728588871,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",2,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
STB,MSB,0.7396476539333682,0.2603523460666318,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",3,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
STB,OCB,0.7262515262515262,0.2737484737484738,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",4,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
STB,SSB,0.7223675795104366,0.2776324204895634,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CASA",5,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
STB,HDB,0.7193674050816907,0.2806325949183092,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, LDR",6,HDBank,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng,BANK
STB,LPB,0.7075062503633932,0.2924937496366068,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, CAR",7,LPBank,Ngân hàng TMCP Lộc Phát Việt Nam,Ngân hàng,BANK
STB,TPB,0.706889935461364,0.293110064538636,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",8,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
STB,ACB,0.7047735333449618,0.2952264666550381,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",9,ACB,Ngân hàng TMCP Á Châu,Ngân hàng,BANK
STB,SHB,0.696354439211582,0.303645560788418,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, LDR",10,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng,BANK
TCB,ACB,0.8530495959067388,0.1469504040932612,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",1,ACB,Ngân hàng TMCP Á Châu,Ngân hàng,BANK
TCB,MBB,0.8359323216466074,0.1640676783533926,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",2,MB Bank,Ngân hàng TMCP Quân đội,Ngân hàng,BANK
TCB,VPB,0.8064887493458922,0.1935112506541078,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",3,VPBank,Ngân hàng TMCP Việt Nam Thịnh Vượng,Ngân hàng,BANK
TCB,TPB,0.7861619861619862,0.2138380138380138,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",4,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
TCB,VCB,0.7856852142566428,0.2143147857433572,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",5,Vietcombank,Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng,BANK
TCB,MSB,0.753636839351125,0.2463631606488749,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",6,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
TCB,VIB,0.7379963951392523,0.2620036048607477,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",7,VIB,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng,BANK
TCB,CTG,0.728112099540671,0.271887900459329,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NPL, ROE",8,VietinBank,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,BANK
TCB,HDB,0.6935635792778649,0.306436420722135,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",9,HDBank,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng,BANK
TCB,SHB,0.6864585150299436,0.3135414849700564,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",10,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng,BANK
TPB,MSB,0.8860747717890575,0.1139252282109425,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",1,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
TPB,VIB,0.8599686028257457,0.1400313971742543,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",2,VIB,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng,BANK
TPB,SSB,0.8220710506424792,0.1779289493575208,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, CAR, NPL",3,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
TPB,SHB,0.7998255712541427,0.2001744287458574,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",4,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng,BANK
TPB,OCB,0.7995813710099424,0.2004186289900575,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",5,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
TPB,ACB,0.7948950520379092,0.2051049479620908,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",6,ACB,Ngân hàng TMCP Á Châu,Ngân hàng,BANK
TPB,TCB,0.7861619861619862,0.2138380138380138,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",7,Techcombank,Ngân hàng TMCP Kỹ Thương Việt Nam,Ngân hàng,BANK
TPB,LPB,0.7667422524565382,0.2332577475434618,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, NPL",8,LPBank,Ngân hàng TMCP Lộc Phát Việt Nam,Ngân hàng,BANK
TPB,NAB,0.763346706203849,0.236653293796151,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",9,Nam A Bank,Ngân hàng TMCP Nam Á,Ngân hàng,BANK
TPB,VPB,0.758381301238444,0.2416186987615559,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",10,VPBank,Ngân hàng TMCP Việt Nam Thịnh Vượng,Ngân hàng,BANK
VAB,BAB,0.8402232687946973,0.1597767312053026,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",1,Bac A Bank,Ngân hàng TMCP Bắc Á,Ngân hàng,BANK
VAB,ABB,0.8194429908715622,0.1805570091284377,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, NPL",2,ABB,ABB,Ngân hàng,BANK
VAB,VBB,0.8079193938206284,0.1920806061793716,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",3,VBB,VBB,Ngân hàng,BANK
VAB,BVB,0.77433571719286,0.22566428280714,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",4,BVB,BVB,Ngân hàng,BANK
VAB,PGB,0.763869992441421,0.236130007558579,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",5,PGB,PGB,Ngân hàng,BANK
VAB,NVB,0.7470401724475799,0.2529598275524201,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, LDR",6,NVB,NVB,Ngân hàng,BANK
VAB,KLB,0.7450898308041165,0.2549101691958835,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NPL, CASA",7,KienlongBank,Ngân hàng TMCP Kiên Long,Ngân hàng,BANK
VAB,NAB,0.7208093493807779,0.2791906506192221,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NPL, ROE",8,Nam A Bank,Ngân hàng TMCP Nam Á,Ngân hàng,BANK
VAB,PCB,0.6795142857142857,0.3204857142857143,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,9,PCB,PCB,Ngân hàng,BANK
VAB,EIB,0.669399383685098,0.330600616314902,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",10,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
VBB,BAB,0.848549088771311,0.1514509112286889,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",1,Bac A Bank,Ngân hàng TMCP Bắc Á,Ngân hàng,BANK
VBB,BVB,0.8166724149193285,0.1833275850806714,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CASA",2,BVB,BVB,Ngân hàng,BANK
VBB,VAB,0.8079193938206284,0.1920806061793716,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",3,VAB,VAB,Ngân hàng,BANK
VBB,NVB,0.7968801358677902,0.2031198641322098,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",4,NVB,NVB,Ngân hàng,BANK
VBB,SSB,0.7784595989287347,0.2215404010712652,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",5,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
VBB,EIB,0.771862172578222,0.228137827421778,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",6,Eximbank,Ngân hàng TMCP Xuất Nhập khẩu Việt Nam,Ngân hàng,BANK
VBB,PCB,0.7509428571428571,0.2490571428571428,0.32,Ngân hàng niêm yết/ĐKGD,TotalAssets,7,PCB,PCB,Ngân hàng,BANK
VBB,SGB,0.75056750930825,0.2494324906917499,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",8,SGB,SGB,Ngân hàng,BANK
VBB,PGB,0.7491304461427919,0.2508695538572081,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",9,PGB,PGB,Ngân hàng,BANK
VBB,OCB,0.7294688091972042,0.2705311908027957,0.81,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CASA",10,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
VCB,CTG,0.8862608291179719,0.113739170882028,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",1,VietinBank,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng,BANK
VCB,MBB,0.8517471946043375,0.1482528053956625,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",2,MB Bank,Ngân hàng TMCP Quân đội,Ngân hàng,BANK
VCB,ACB,0.8275829990115704,0.1724170009884295,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",3,ACB,Ngân hàng TMCP Á Châu,Ngân hàng,BANK
VCB,BID,0.797592883307169,0.2024071166928309,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CASA",4,BIDV,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng,BANK
VCB,TCB,0.7856852142566428,0.2143147857433572,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",5,Techcombank,Ngân hàng TMCP Kỹ Thương Việt Nam,Ngân hàng,BANK
VCB,HDB,0.7423338566195709,0.2576661433804291,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",6,HDBank,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng,BANK
VCB,SHB,0.7340891912320484,0.2659108087679516,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",7,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng,BANK
VCB,TPB,0.7227629513343798,0.2772370486656201,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",8,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
VCB,VPB,0.6934821791964648,0.3065178208035352,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",9,VPBank,Ngân hàng TMCP Việt Nam Thịnh Vượng,Ngân hàng,BANK
VCB,NAB,0.6819582533868248,0.3180417466131752,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",10,Nam A Bank,Ngân hàng TMCP Nam Á,Ngân hàng,BANK
VIB,MSB,0.8691202976917263,0.1308797023082737,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",1,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,Ngân hàng,BANK
VIB,TPB,0.8599686028257457,0.1400313971742543,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",2,TPBank,Ngân hàng TMCP Tiên Phong,Ngân hàng,BANK
VIB,OCB,0.8272341415198557,0.1727658584801442,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NIM",3,OCB,Ngân hàng TMCP Phương Đông,Ngân hàng,BANK
VIB,ACB,0.80143031571603,0.19856968428397,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, CAR",4,ACB,Ngân hàng TMCP Á Châu,Ngân hàng,BANK
VIB,SSB,0.7973021687307402,0.2026978312692598,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",5,SeABank,Ngân hàng TMCP Đông Nam Á,Ngân hàng,BANK
VIB,LPB,0.7968835397406825,0.2031164602593174,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",6,LPBank,Ngân hàng TMCP Lộc Phát Việt Nam,Ngân hàng,BANK
VIB,HDB,0.796162567591139,0.203837432408861,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NPL, CAR",7,HDBank,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,Ngân hàng,BANK
VIB,STB,0.7931972789115646,0.2068027210884354,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, NIM, ROE",8,Sacombank,Ngân hàng TMCP Sài Gòn Thương Tín,Ngân hàng,BANK
VIB,VPB,0.78998778998779,0.21001221001221,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",9,VPBank,Ngân hàng TMCP Việt Nam Thịnh Vượng,Ngân hàng,BANK
VIB,SHB,0.7796616082330368,0.2203383917669632,0.91,Ngân hàng niêm yết/ĐKGD,"TotalAssets, ROE, NPL",10,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng,BANK
