Ticker,Period,Metric,Value
BID,2020-Q4,ROA,0.0046541089
BID,2020-Q3,ROA,0.0058057982
BID,2020-Q2,ROA,0.0056453689
BID,2020-Q1,ROA,0.0055029411
BID,2019-Q4,ROA,0.0059711067
BID,2019-Q3,ROA,0.0052616353
BID,2019-Q2,ROA,0.005371062
BID,2019-Q1,ROA,0.005661108
BID,2018-Q4,ROA,0.0058504402
BID,2018-Q3,ROA,0.0067068393
BID,2018-Q2,ROA,0.0066993771
BID,2018-Q1,ROA,0.0060655587
BID,2026-Q2,NIM,0.0210641779
BID,2026-Q1,NIM,0.0208897797
BID,2025-Q4,NIM,0.021291287
BID,2025-Q3,NIM,0.0209219722
BID,2025-Q2,NIM,0.0214276906
BID,2025-Q1,NIM,0.0223350345
BID,2024-Q4,NIM,0.0233444091
BID,2024-Q3,NIM,0.0240848406
BID,2024-Q2,NIM,0.0250859249
BID,2024-Q1,NIM,0.0255118416
BID,2023-Q4,NIM,0.0257860983
BID,2023-Q3,NIM,0.0266766595
BID,2023-Q2,NIM,0.0270421428
BID,2023-Q1,NIM,0.0280008799
BID,2022-Q4,NIM,0.0293024091
BID,2022-Q3,NIM,0.0277117784
BID,2022-Q2,NIM,0.0280972013
BID,2022-Q1,NIM,0.029167004
BID,2021-Q4,NIM,0.0296510989
BID,2021-Q3,NIM,0.0296510989
BID,2021-Q1,NIM,0.0256651267409324
BID,2020-Q4,NIM,0.0245265963
BID,2020-Q3,NIM,0.0244865698
BID,2020-Q2,NIM,0.0243922397
BID,2020-Q1,NIM,0.0261314695
BID,2019-Q4,NIM,0.0264444682
BID,2019-Q3,NIM,0.0268232439
BID,2019-Q2,NIM,0.0271516292
BID,2019-Q1,NIM,0.0272350436
BID,2018-Q4,NIM,0.0286838911
BID,2018-Q3,NIM,0.0280151617
BID,2018-Q2,NIM,0.0296562366
BID,2018-Q1,NIM,0.0297730476
BID,2026-Q2,NPL,0.0182742946
BID,2026-Q1,NPL,0.0175561593
BID,2025-Q4,NPL,0.0147397729
BID,2025-Q3,NPL,0.0187484129
BID,2025-Q2,NPL,0.0197902879
BID,2025-Q1,NPL,0.0189380997
BID,2024-Q4,NPL,0.0141217992
BID,2024-Q3,NPL,0.0170939026
BID,2024-Q2,NPL,0.0152364284
BID,2024-Q1,NPL,0.0150506756
BID,2023-Q4,NPL,0.0125827507
BID,2023-Q3,NPL,0.0159628255
BID,2023-Q2,NPL,0.0159448771
BID,2023-Q1,NPL,0.0154835134
BID,2022-Q4,NPL,0.011576784
BID,2022-Q3,NPL,0.01346255
BID,2022-Q2,NPL,0.0102934545
BID,2022-Q1,NPL,0.0099999923
BID,2021-Q4,NPL,0.0161308164
BID,2021-Q3,NPL,0.0161308164
BID,2021-Q1,NPL,0.0176444128155708
BID,2020-Q4,NPL,0.0175981964
BID,2020-Q3,NPL,0.0196668065
BID,2020-Q2,NPL,0.0199869082
BID,2020-Q1,NPL,0.0174487878
BID,2019-Q4,NPL,0.0174542893
BID,2019-Q3,NPL,0.0209001095
BID,2019-Q2,NPL,0.0198311041
BID,2019-Q1,NPL,0.0174496801
BID,2018-Q4,NPL,0.0190165647
BID,2018-Q3,NPL,0.0175917274
BID,2018-Q2,NPL,0.0148937174
BID,2018-Q1,NPL,0.0161696317
BID,2024-Q2,CAR,0.0948
BID,2023-Q2,CAR,0.0934
BID,2022-Q2,CAR,0.0888
BID,2020-Q2,CAR,0.0897
BID,2026-Q2,CIR,0.3166168116
BID,2026-Q1,CIR,0.3202296483
BID,2025-Q4,CIR,0.3335866718
BID,2025-Q3,CIR,0.3486082162
BID,2025-Q2,CIR,0.3334477332
BID,2025-Q1,CIR,0.330019147
BID,2024-Q4,CIR,0.345010094
BID,2024-Q3,CIR,0.3654516812
BID,2024-Q2,CIR,0.3317002444
BID,2024-Q1,CIR,0.3140488331
BID,2023-Q4,CIR,0.3435085829
BID,2023-Q3,CIR,0.3379271522
BID,2023-Q2,CIR,0.3693331713
BID,2023-Q1,CIR,0.2796423349
BID,2022-Q4,CIR,0.3241834104
BID,2022-Q3,CIR,0.3105864766
BID,2022-Q2,CIR,0.2865513399
BID,2022-Q1,CIR,0.3114760394
BID,2021-Q4,CIR,0.3325822456
BID,2021-Q3,CIR,0.3325822456
BID,2021-Q1,CIR,0.2763772010803222
BID,2020-Q4,CIR,0.3535965202
BID,2020-Q3,CIR,0.3172380414
BID,2020-Q2,CIR,0.365723357
BID,2020-Q1,CIR,0.3072575399
BID,2019-Q4,CIR,0.3586174213
BID,2019-Q3,CIR,0.3031480496
BID,2019-Q2,CIR,0.3525243318
BID,2019-Q1,CIR,0.2800467509
BID,2018-Q4,CIR,0.3623159305
BID,2018-Q3,CIR,0.3904305886
BID,2018-Q2,CIR,0.3940268348
BID,2018-Q1,CIR,0.2464581024
BID,2026-Q2,LDR,1.1062653407
BID,2026-Q1,LDR,1.13482235
BID,2025-Q4,LDR,1.0674601938
BID,2025-Q3,LDR,1.0718374821
BID,2025-Q2,LDR,1.0506519777
BID,2025-Q1,LDR,1.0659522405
BID,2024-Q4,LDR,1.052692378
BID,2024-Q3,LDR,1.0423436089
BID,2024-Q2,LDR,1.0419997746
BID,2024-Q1,LDR,1.0340972306
BID,2023-Q4,LDR,1.0428081875
BID,2023-Q3,LDR,1.04414696
BID,2023-Q2,LDR,1.0540237679
BID,2023-Q1,LDR,1.066620357
BID,2022-Q4,LDR,1.0329964882
BID,2022-Q3,LDR,1.0570488526
BID,2022-Q2,LDR,1.0545700942
BID,2022-Q1,LDR,0.9813349775
BID,2021-Q4,LDR,1.0142961009
BID,2021-Q3,LDR,1.0142961009
BID,2021-Q1,LDR,1.0061895847320557
BID,2020-Q4,LDR,0.9899092778
BID,2020-Q3,LDR,1.0003099919
BID,2020-Q2,LDR,1.0069195381
BID,2020-Q1,LDR,1.0047857602
BID,2019-Q4,LDR,1.0025448359
BID,2019-Q3,LDR,0.989594645
BID,2019-Q2,LDR,1.0049442508
BID,2019-Q1,LDR,1.0093605808
BID,2018-Q4,LDR,0.9990578941
BID,2018-Q3,LDR,1.0159824792
BID,2018-Q2,LDR,0.9633245907
BID,2018-Q1,LDR,0.9656058472
BID,2026-Q2,CASA,0.2082247572
BID,2026-Q1,CASA,0.2018841722
BID,2025-Q4,CASA,0.2181288071
BID,2025-Q3,CASA,0.2057412569
BID,2025-Q2,CASA,0.2059193351
BID,2025-Q1,CASA,0.1899388894
BID,2024-Q4,CASA,0.201496338
BID,2024-Q3,CASA,0.1868767201
BID,2024-Q2,CASA,0.1891195281
BID,2024-Q1,CASA,0.1882933667
BID,2023-Q4,CASA,0.2022274564
BID,2023-Q3,CASA,0.1833006396
BID,2023-Q2,CASA,0.17000421
BID,2023-Q1,CASA,0.1620377064
BID,2022-Q4,CASA,0.188681223
BID,2022-Q3,CASA,0.1877830834
BID,2022-Q2,CASA,0.1979138192
BID,2022-Q1,CASA,0.2030797541
BID,2021-Q4,CASA,0.19749398
BID,2021-Q3,CASA,0.1895275391
BID,2021-Q1,CASA,0.1828529036
BID,2020-Q4,CASA,0.1857382612
BID,2020-Q3,CASA,0.1731027905
BID,2020-Q2,CASA,0.1583577412
BID,2020-Q1,CASA,0.1499588359
BID,2019-Q4,CASA,0.1713410888
BID,2019-Q3,CASA,0.1531550612
BID,2019-Q2,CASA,0.1498103899
BID,2019-Q1,CASA,0.152481681
BID,2018-Q4,CASA,0.1714091637
BID,2018-Q3,CASA,0.1722699739
BID,2018-Q2,CASA,0.1799354642
BID,2018-Q1,CASA,0.177365682
BID,2026-Q2,PB,1.4444492583
BID,2026-Q1,PB,1.5840007
BID,2025-Q4,PB,1.64775333
BID,2025-Q3,PB,2.3541310128
BID,2025-Q2,PB,1.7669235892
BID,2025-Q1,PB,1.8025648928
BID,2024-Q4,PB,1.7737789849
BID,2024-Q3,PB,2.0172729177
BID,2024-Q2,PB,2.1716940232
BID,2024-Q1,PB,2.1429254481
BID,2023-Q4,PB,2.5818607243
BID,2023-Q3,PB,2.2952016439
BID,2023-Q2,PB,1.9490186252
BID,2023-Q1,PB,2.2493750379
BID,2022-Q4,PB,2.2605431811
BID,2022-Q3,PB,2.1966793014
BID,2022-Q2,PB,1.8050277169
BID,2022-Q1,PB,2.1050104279
BID,2021-Q4,PB,2.2665518737
BID,2021-Q3,PB,2.7421840401
BID,2021-Q1,PB,2.137525841
BID,2020-Q4,PB,2.1580733779
BID,2020-Q3,PB,2.0510062899
BID,2020-Q2,PB,2.0321259369
BID,2020-Q1,PB,1.9660873075
BID,2019-Q4,PB,1.9213493601
BID,2019-Q3,PB,3.7675019106
BID,2019-Q2,PB,2.517617242
BID,2019-Q1,PB,2.2852360293
BID,2018-Q4,PB,2.3095570599
BID,2018-Q3,PB,2.1295951375
BID,2018-Q2,PB,2.0884177786
BID,2018-Q1,PB,1.8798389586
BID,2026-Q2,PE,8.4356731507
BID,2026-Q1,PE,9.1629615275
BID,2025-Q4,PE,9.4584960283
BID,2025-Q3,PE,14.4138520075
BID,2025-Q2,PE,10.7526579959
BID,2025-Q1,PE,10.6088555207
BID,2024-Q4,PE,10.0372530992
BID,2024-Q3,PE,11.4937934755
BID,2024-Q2,PE,12.3315997054
BID,2024-Q1,PE,12.1319400734
BID,2023-Q4,PE,14.1550542785
BID,2023-Q3,PE,13.3351133448
BID,2023-Q2,PE,10.4728745844
BID,2023-Q1,PE,11.7583409885
BID,2022-Q4,PE,12.3827057626
BID,2022-Q3,PE,13.0323868865
BID,2022-Q2,PE,12.6319656386
BID,2022-Q1,PE,15.8634528891
BID,2021-Q4,PE,17.8773760511
BID,2021-Q3,PE,22.7320462563
BID,2021-Q1,PE,20.1672449325
BID,2020-Q4,PE,23.5689076814
BID,2020-Q3,PE,18.703023457
BID,2020-Q2,PE,18.0409770099
BID,2020-Q1,PE,17.2398629086
BID,2019-Q4,PE,17.1098756992
BID,2019-Q3,PE,26.1016352326
BID,2019-Q2,PE,19.1746849077
BID,2019-Q1,PE,16.6538633368
BID,2018-Q4,PE,16.1692593929
BID,2018-Q3,PE,12.9351512311
BID,2018-Q2,PE,12.9512743486
BID,2018-Q1,PE,12.7411111843
BID,2026-Q2,TotalAssets,3440840854000000.0
BID,2026-Q1,TotalAssets,3388221517000000.0
BID,2025-Q4,TotalAssets,3330825720000000.0
BID,2025-Q3,TotalAssets,3071970196000000.0
BID,2025-Q2,TotalAssets,2991644165000000.0
BID,2025-Q1,TotalAssets,2856110951000000.0
BID,2024-Q4,TotalAssets,2760791854000000.0
BID,2024-Q3,TotalAssets,2575981275000000.0
BID,2024-Q2,TotalAssets,2521071363000000.0
BID,2024-Q1,TotalAssets,2328730752000000.0
BID,2023-Q4,TotalAssets,2300814314000000.0
BID,2023-Q3,TotalAssets,2132854577000000.0
BID,2023-Q2,TotalAssets,2124767632000000.0
BID,2023-Q1,TotalAssets,2106864549000000.0
BID,2022-Q4,TotalAssets,2120527692000000.0
BID,2022-Q3,TotalAssets,2048952718000000.0
BID,2022-Q2,TotalAssets,1979292691000000.0
BID,2022-Q1,TotalAssets,1847704434000000.0
BID,2021-Q4,TotalAssets,1761938950000000.0
BID,2021-Q3,TotalAssets,1686678164000000.0
BID,2021-Q2,TotalAssets,1642336884000000.0
BID,2021-Q1,TotalAssets,1558887407000000.0
BID,2020-Q4,TotalAssets,1516869903000000.0
BID,2020-Q3,TotalAssets,1467805954000000.0
BID,2020-Q2,TotalAssets,1446040448000000.0
BID,2020-Q1,TotalAssets,1446044081000000.0
BID,2019-Q4,TotalAssets,1490104755000000.0
BID,2019-Q3,TotalAssets,1425398552000000.0
BID,2019-Q2,TotalAssets,1400111946000000.0
BID,2019-Q1,TotalAssets,1342938577000000.0
BID,2018-Q4,TotalAssets,1313037674000000.0
BID,2018-Q3,TotalAssets,1268412620000000.0
BID,2018-Q2,TotalAssets,1268266720000000.0
BID,2018-Q1,TotalAssets,1226942713000000.0
BID,2026-Q2,GrossLoans,2501807043000000.0
BID,2026-Q1,GrossLoans,2429610156000000.0
BID,2025-Q4,GrossLoans,2372955074000000.0
BID,2025-Q3,GrossLoans,2237119279000000.0
BID,2025-Q2,GrossLoans,2179879608000000.0
BID,2025-Q1,GrossLoans,2107329969000000.0
BID,2024-Q4,GrossLoans,2056082420000000.0
BID,2024-Q3,GrossLoans,1953065238000000.0
BID,2024-Q2,GrossLoans,1882815402000000.0
BID,2024-Q1,GrossLoans,1793930234000000.0
BID,2023-Q4,GrossLoans,1777664882000000.0
BID,2023-Q3,GrossLoans,1653452141000000.0
BID,2023-Q2,GrossLoans,1629066617000000.0
BID,2023-Q1,GrossLoans,1597152494000000.0
BID,2022-Q4,GrossLoans,1522228544000000.0
BID,2022-Q3,GrossLoans,1494903866000000.0
BID,2022-Q2,GrossLoans,1483038764000000.0
BID,2022-Q1,GrossLoans,1417854147000000.0
BID,2021-Q4,GrossLoans,1354632643000000.0
BID,2021-Q3,GrossLoans,1328679993000000.0
BID,2021-Q2,GrossLoans,1297445087000000.0
BID,2021-Q1,GrossLoans,1233545783000000.0
BID,2020-Q4,GrossLoans,1214295917000000.0
BID,2020-Q3,GrossLoans,1145358910000000.0
BID,2020-Q2,GrossLoans,1139226525000000.0
BID,2020-Q1,GrossLoans,1105558635000000.0
BID,2019-Q4,GrossLoans,1116924879000000.0
BID,2019-Q3,GrossLoans,1073510550000000.0
BID,2019-Q2,GrossLoans,1065030363000000.0
BID,2019-Q1,GrossLoans,1024434938000000.0
BID,2018-Q4,GrossLoans,988738780000000.0
BID,2018-Q3,GrossLoans,968752333000000.0
BID,2018-Q2,GrossLoans,929167956000000.0
BID,2018-Q1,GrossLoans,878752977000000.0
BID,2026-Q2,CustomerDeposits,2261489130000000.0
BID,2026-Q1,CustomerDeposits,2140960791000000.0
BID,2025-Q4,CustomerDeposits,2222991628000000.0
BID,2025-Q3,CustomerDeposits,2087181421000000.0
BID,2025-Q2,CustomerDeposits,2074787517000000.0
BID,2025-Q1,CustomerDeposits,1976945954000000.0
BID,2024-Q4,CustomerDeposits,1953165486000000.0
BID,2024-Q3,CustomerDeposits,1873724961000000.0
BID,2024-Q2,CustomerDeposits,1806924961000000.0
BID,2024-Q1,CustomerDeposits,1734779072000000.0
BID,2023-Q4,CustomerDeposits,1704269050000000.0
BID,2023-Q3,CustomerDeposits,1583543509000000.0
BID,2023-Q2,CustomerDeposits,1545569148000000.0
BID,2023-Q1,CustomerDeposits,1497395473000000.0
BID,2022-Q4,CustomerDeposits,1473604981000000.0
BID,2022-Q3,CustomerDeposits,1414224009000000.0
BID,2022-Q2,CustomerDeposits,1406297004000000.0
BID,2022-Q1,CustomerDeposits,1396301169000000.0
BID,2021-Q4,CustomerDeposits,1380401585000000.0
BID,2021-Q3,CustomerDeposits,1309952776000000.0
BID,2021-Q2,CustomerDeposits,1293956654000000.0
BID,2021-Q1,CustomerDeposits,1225957672000000.0
BID,2020-Q4,CustomerDeposits,1226673942000000.0
BID,2020-Q3,CustomerDeposits,1145003968000000.0
BID,2020-Q2,CustomerDeposits,1131397775000000.0
BID,2020-Q1,CustomerDeposits,1100292897000000.0
BID,2019-Q4,CustomerDeposits,1114231270000000.0
BID,2019-Q3,CustomerDeposits,1084798261000000.0
BID,2019-Q2,CustomerDeposits,1059790493000000.0
BID,2019-Q1,CustomerDeposits,1014934561000000.0
BID,2018-Q4,CustomerDeposits,989671155000000.0
BID,2018-Q3,CustomerDeposits,953512834000000.0
BID,2018-Q2,CustomerDeposits,964542964000000.0
BID,2018-Q1,CustomerDeposits,910053496000000.0
BID,2026-Q2,Equity,198783286000000.0
BID,2026-Q1,Equity,190623160000000.0
BID,2025-Q4,Equity,173552902000000.0
BID,2025-Q3,Equity,167986701000000.0
BID,2025-Q2,Equity,162737310000000.0
BID,2025-Q1,Equity,155906310000000.0
BID,2024-Q4,Equity,144911113000000.0
BID,2024-Q3,Equity,138439656000000.0
BID,2024-Q2,Equity,134717273000000.0
BID,2024-Q1,Equity,129017835000000.0
BID,2023-Q4,Equity,122917044000000.0
BID,2023-Q3,Equity,119087838000000.0
BID,2023-Q2,Equity,114151644000000.0
BID,2023-Q1,Equity,109848462000000.0
BID,2022-Q4,Equity,104205565000000.0
BID,2022-Q3,Equity,100925060000000.0
BID,2022-Q2,Equity,93917539000000.0
BID,2022-Q1,Equity,89837725000000.0
BID,2021-Q4,Equity,86366645000000.0
BID,2021-Q3,Equity,86018243000000.0
BID,2021-Q2,Equity,84548510000000.0
BID,2021-Q1,Equity,82263294000000.0
BID,2020-Q4,Equity,79788457000000.0
BID,2020-Q3,Equity,81440725000000.0
BID,2020-Q2,Equity,79646142000000.0
BID,2020-Q1,Equity,79269318000000.0
BID,2019-Q4,Equity,77766282000000.0
BID,2019-Q3,Equity,59377000000000.0
BID,2019-Q2,Equity,57528475000000.0
BID,2019-Q1,Equity,56652302000000.0
BID,2018-Q4,Equity,54693106000000.0
BID,2018-Q3,Equity,53719928000000.0
BID,2018-Q2,Equity,53199898000000.0
BID,2018-Q1,Equity,50803246000000.0
BID,2026-Q2,NPAT,8294916000000.0
BID,2026-Q1,NPAT,6878794000000.0
BID,2025-Q4,NPAT,11489771000000.0
BID,2025-Q3,NPAT,6086910000000.0
BID,2025-Q2,NPAT,6898187000000.0
BID,2025-Q1,NPAT,5955262000000.0
BID,2024-Q4,NPAT,7946423000000.0
BID,2024-Q3,NPAT,5213866000000.0
BID,2024-Q2,NPAT,6528169000000.0
BID,2024-Q1,NPAT,5915579000000.0
BID,2023-Q4,NPAT,6190625000000.0
BID,2023-Q3,NPAT,4727935000000.0
BID,2023-Q2,NPAT,5549837000000.0
BID,2023-Q1,NPAT,5559041000000.0
BID,2022-Q4,NPAT,4156992000000.0
BID,2022-Q3,NPAT,5354232000000.0
BID,2022-Q2,NPAT,5199635000000.0
BID,2022-Q1,NPAT,3637665000000.0
BID,2021-Q4,NPAT,2295616000000.0
BID,2021-Q3,NPAT,2122316000000.0
BID,2021-Q2,NPAT,3739175000000.0
BID,2021-Q1,NPAT,2721539000000.0
BID,2020-Q4,NPAT,1695842000000.0
BID,2020-Q3,NPAT,2174065000000.0
BID,2020-Q2,NPAT,2048283000000.0
BID,2020-Q1,NPAT,1444453000000.0
BID,2019-Q4,NPAT,3019746000000.0
BID,2019-Q3,NPAT,1874173000000.0
BID,2019-Q2,NPAT,1746245000000.0
BID,2019-Q1,NPAT,2024729000000.0
BID,2018-Q4,NPAT,1725107000000.0
BID,2018-Q3,NPAT,1810329000000.0
BID,2018-Q2,NPAT,1985288000000.0
BID,2018-Q1,NPAT,2021109000000.0
BID,2026-Q2,NetInterestIncome,17804231000000.0
BID,2026-Q1,NetInterestIncome,15733743000000.0
BID,2025-Q4,NetInterestIncome,19185173000000.0
BID,2025-Q3,NetInterestIncome,15172618000000.0
BID,2025-Q2,NetInterestIncome,14991731000000.0
BID,2025-Q1,NetInterestIncome,13945584000000.0
BID,2024-Q4,NetInterestIncome,15638729000000.0
BID,2024-Q3,NetInterestIncome,13989724000000.0
BID,2024-Q2,NetInterestIncome,14837763000000.0
BID,2024-Q1,NetInterestIncome,13541360000000.0
BID,2023-Q4,NetInterestIncome,14869088000000.0
BID,2023-Q3,NetInterestIncome,13783096000000.0
BID,2023-Q2,NetInterestIncome,13547188000000.0
BID,2023-Q1,NetInterestIncome,13936193000000.0
BID,2022-Q4,NetInterestIncome,14428201000000.0
BID,2022-Q3,NetInterestIncome,14098425000000.0
BID,2022-Q2,NetInterestIncome,14607145000000.0
BID,2022-Q1,NetInterestIncome,12825927000000.0
BID,2021-Q4,NetInterestIncome,10853341000000.0
BID,2021-Q3,NetInterestIncome,12204661000000.0
BID,2021-Q2,NetInterestIncome,12929461000000.0
BID,2021-Q1,NetInterestIncome,10830069000000.0
BID,2020-Q4,NetInterestIncome,10565402000000.0
BID,2020-Q3,NetInterestIncome,9144289000000.0
BID,2020-Q2,NetInterestIncome,6939043000000.0
BID,2020-Q1,NetInterestIncome,9148651000000.0
BID,2019-Q4,NetInterestIncome,9596941000000.0
BID,2019-Q3,NetInterestIncome,8751685000000.0
BID,2019-Q2,NetInterestIncome,9101188000000.0
BID,2019-Q1,NetInterestIncome,8545052000000.0
BID,2018-Q4,NetInterestIncome,9339940000000.0
BID,2018-Q3,NetInterestIncome,8150983000000.0
BID,2018-Q2,NetInterestIncome,8299299000000.0
BID,2018-Q1,NetInterestIncome,9165640000000.0
BID,2026-Q2,OperatingIncome,23637194000000.0
BID,2026-Q1,OperatingIncome,20697562000000.0
BID,2025-Q4,OperatingIncome,30072144000000.0
BID,2025-Q3,OperatingIncome,21154183000000.0
BID,2025-Q2,OperatingIncome,22089195000000.0
BID,2025-Q1,OperatingIncome,17898410000000.0
BID,2024-Q4,OperatingIncome,26406181000000.0
BID,2024-Q3,OperatingIncome,17258588000000.0
BID,2024-Q2,OperatingIncome,20224863000000.0
BID,2024-Q1,OperatingIncome,17171234000000.0
BID,2023-Q4,OperatingIncome,20601618000000.0
BID,2023-Q3,OperatingIncome,17886861000000.0
BID,2023-Q2,OperatingIncome,17257161000000.0
BID,2023-Q1,OperatingIncome,17278396000000.0
BID,2022-Q4,OperatingIncome,17566809000000.0
BID,2022-Q3,OperatingIncome,17554528000000.0
BID,2022-Q2,OperatingIncome,18131442000000.0
BID,2022-Q1,OperatingIncome,16226800000000.0
BID,2021-Q4,OperatingIncome,15251735000000.0
BID,2021-Q3,OperatingIncome,15246776000000.0
BID,2021-Q2,OperatingIncome,17291664000000.0
BID,2021-Q1,OperatingIncome,14605044000000.0
BID,2020-Q4,OperatingIncome,15479678000000.0
BID,2020-Q3,OperatingIncome,12392568000000.0
BID,2020-Q2,OperatingIncome,10823487000000.0
BID,2020-Q1,OperatingIncome,11338856000000.0
BID,2019-Q4,OperatingIncome,13906608000000.0
BID,2019-Q3,OperatingIncome,11588064000000.0
BID,2019-Q2,OperatingIncome,11965523000000.0
BID,2019-Q1,OperatingIncome,10705259000000.0
BID,2018-Q4,OperatingIncome,11624317000000.0
BID,2018-Q3,OperatingIncome,10865893000000.0
BID,2018-Q2,OperatingIncome,10722054000000.0
BID,2018-Q1,OperatingIncome,11278347000000.0
CTG,2026-Q2,ROE,0.2176080705
CTG,2026-Q1,ROE,0.217091936
CTG,2025-Q4,ROE,0.2109002393
CTG,2025-Q3,ROE,0.2095951299
CTG,2025-Q2,ROE,0.1983396542
CTG,2025-Q1,ROE,0.1781584051
CTG,2024-Q4,ROE,0.1847695587
CTG,2024-Q3,ROE,0.1619806236
CTG,2024-Q2,ROE,0.1573759619
CTG,2024-Q1,ROE,0.1617335633
CTG,2023-Q4,ROE,0.1699791545
CTG,2023-Q3,ROE,0.1572301237
CTG,2023-Q2,ROE,0.1581290875
CTG,2023-Q1,ROE,0.1585577156
CTG,2022-Q4,ROE,0.1662403072
CTG,2022-Q3,ROE,0.1553582796
CTG,2022-Q2,ROE,0.1505372438
CTG,2022-Q1,ROE,0.1573628965
CTG,2021-Q4,ROE,0.1805922508
CTG,2021-Q3,ROE,0.1805922508
CTG,2021-Q1,ROE,0.2075822204351425
CTG,2020-Q4,ROE,0.168260967
CTG,2020-Q3,ROE,0.1370067319
CTG,2020-Q2,ROE,0.1429504449
CTG,2020-Q1,ROE,0.1231782942
CTG,2019-Q4,ROE,0.130796871
CTG,2019-Q3,ROE,0.0858877067
CTG,2019-Q2,ROE,0.078272478
CTG,2019-Q1,ROE,0.080139577
CTG,2018-Q4,ROE,0.0825166285
CTG,2018-Q3,ROE,0.1147920555
CTG,2018-Q2,ROE,0.1193724854
CTG,2018-Q1,ROE,0.1240491174
CTG,2026-Q2,ROA,0.0140766514
CTG,2026-Q1,ROA,0.0137763153
CTG,2025-Q4,ROA,0.0134305828
CTG,2025-Q3,ROA,0.0130388701
CTG,2025-Q2,ROA,0.0124243001
CTG,2025-Q1,ROA,0.0111645876
CTG,2024-Q4,ROA,0.0114749694
CTG,2024-Q3,ROA,0.0101955449
CTG,2024-Q2,ROA,0.0099541455
CTG,2024-Q1,ROA,0.0102533718
CTG,2023-Q4,ROA,0.0103625882
CTG,2023-Q3,ROA,0.0098261541
CTG,2023-Q2,ROA,0.0097229779
CTG,2023-Q1,ROA,0.009639872
CTG,2022-Q4,ROA,0.0100449029
CTG,2022-Q3,ROA,0.0093827613
CTG,2022-Q2,ROA,0.0092767585
CTG,2022-Q1,ROA,0.0098076178
CTG,2021-Q4,ROA,0.0117925428
CTG,2021-Q3,ROA,0.0117925428
CTG,2021-Q1,ROA,0.013671962544322
CTG,2020-Q4,ROA,0.0106063543
CTG,2020-Q3,ROA,0.0088457017
CTG,2020-Q2,ROA,0.0090943789
CTG,2020-Q1,ROA,0.0077101328
CTG,2019-Q4,ROA,0.0078679938
CTG,2019-Q3,ROA,0.0052107581
CTG,2019-Q2,ROA,0.0046957182
CTG,2019-Q1,ROA,0.0047759336
CTG,2018-Q4,ROA,0.0047921749
CTG,2018-Q3,ROA,0.0067989178
CTG,2018-Q2,ROA,0.0070402641
CTG,2018-Q1,ROA,0.0072711642
CTG,2026-Q2,NIM,0.0268977165
CTG,2026-Q1,NIM,0.0258964567
CTG,2025-Q4,NIM,0.0262384002
CTG,2025-Q3,NIM,0.0257229484
CTG,2025-Q2,NIM,0.026485883
CTG,2025-Q1,NIM,0.0275990772
CTG,2024-Q4,NIM,0.0288603186
CTG,2024-Q3,NIM,0.0292118792
CTG,2024-Q2,NIM,0.0292519604
CTG,2024-Q1,NIM,0.0290670919
CTG,2023-Q4,NIM,0.0286078079
CTG,2023-Q3,NIM,0.0287797954
CTG,2023-Q2,NIM,0.0293209159
CTG,2023-Q1,NIM,0.0296443873
CTG,2022-Q4,NIM,0.0297935698
CTG,2022-Q3,NIM,0.0283991026
CTG,2022-Q2,NIM,0.0277519471
CTG,2022-Q1,NIM,0.0301576191
CTG,2021-Q4,NIM,0.0308899091
CTG,2021-Q3,NIM,0.0308899091
CTG,2021-Q1,NIM,0.0303097032010555
CTG,2020-Q4,NIM,0.0286414014
CTG,2020-Q3,NIM,0.0284309039
CTG,2020-Q2,NIM,0.0281535439
CTG,2020-Q1,NIM,0.0288954602
CTG,2019-Q4,NIM,0.0286833001
CTG,2019-Q3,NIM,0.0222499805
CTG,2019-Q2,NIM,0.0216515815
CTG,2019-Q1,NIM,0.0209264312
CTG,2018-Q4,NIM,0.0207724895
CTG,2018-Q3,NIM,0.0268847063
CTG,2018-Q2,NIM,0.0266089822
CTG,2018-Q1,NIM,0.0274192081
CTG,2026-Q2,NPL,0.0119840842
CTG,2026-Q1,NPL,0.0101541642
CTG,2025-Q4,NPL,0.0110005995
CTG,2025-Q3,NPL,0.0109127009
CTG,2025-Q2,NPL,0.0130641885
CTG,2025-Q1,NPL,0.0155355847
CTG,2024-Q4,NPL,0.0121895
CTG,2024-Q3,NPL,0.0144669849
CTG,2024-Q2,NPL,0.0156826496
CTG,2024-Q1,NPL,0.0134716307
CTG,2023-Q4,NPL,0.0112725376
CTG,2023-Q3,NPL,0.0136630097
CTG,2023-Q2,NPL,0.0127332099
CTG,2023-Q1,NPL,0.0127787016
CTG,2022-Q4,NPL,0.0123946587
CTG,2022-Q3,NPL,0.0141754005
CTG,2022-Q2,NPL,0.0134650506
CTG,2022-Q1,NPL,0.0126478046
CTG,2021-Q4,NPL,0.0166857647
CTG,2021-Q3,NPL,0.0166857647
CTG,2021-Q1,NPL,0.0088026234880089
CTG,2020-Q4,NPL,0.0093753463
CTG,2020-Q3,NPL,0.0187361537
CTG,2020-Q2,NPL,0.0169659327
CTG,2020-Q1,NPL,0.0183158017
CTG,2019-Q4,NPL,0.0115617951
CTG,2019-Q3,NPL,0.0156451587
CTG,2019-Q2,NPL,0.014691152
CTG,2019-Q1,NPL,0.0185266804
CTG,2018-Q4,NPL,0.0158290453
